Pastebin,Paste Contents,Title,Timestamp,Relevant Task,Site,Evidence ID,Record Type,Time Kind,Time Precision,Timestamp Basis,Original Timestamp,End Timestamp,Publication UTC,Embedded Timestamp UTC,Embedded Unix Tokens,Clock Text,Author / Handle,Content Basis,Source URL,Source Locator,Text SHA256,Related Evidence,Notes,Date Only,Source Group,Change
https://da.gd/YZqAP,,YZqAP,,Short-link reference,da.gd,S0aa302ab75c45019b303,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S0aa302ab75c45019b303,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0a645cce85366756f69d123d5cfe40ffa992b1fbab08f9303bcf7a1103e8b1bd; 1623e53b45a49f37030e5ddd9da4dba021d6cc5a2cdb660aa77e636b0b9efa9b; 2bd5b5e877cf33bdc6bbbc41a6f3b3a42fb1a64ebd7199de89313af8e5ac6a8f; 3eaeab69551e5b71ed2fd4942276ca73e126633e8d6c519698c410e11122bffd; 4e6f7c70886443e50050f5aa3224d75e2a8f308417c2a83252dc08494a263547; 50a887858ebd18564983d035efb1997f9088afd3e82ccf961cca48d46e570fa5; 5ed654e6b0860cb26b2141d08515458f82666b97064d1e699252a24ccb1fc0b4; 63d17939823d0368d7acdc430df625a92e1759b4380d6db4505fb7cae8e6918a; 75286d31a1f3de40f9551d8ccde613865ba64f8fa2367c3755359625e630fd31; a75f0c0db4933b8fdae362c181ce06fbbbe0e74c09b69d6ea0bf9da18b79dd93; b9adf4bf82b4911f93c8609194ae601d057c1ef17b8a158534e2da87c8648e5e; d16b75b89b9d6ada9e7de3bc8bfd2ea4fcfdc76fdf487734093968728bf488cc; d81349851e7d067599ca450fee55c96e7c439d726c5b4dc7512ef9a7b83c6c76; e395e60da84759f50bbb61fd2f0aa79b162a9baf170c6525c2ada3e74d69640e; e8e1bf54392b496a4e85f9264b6c7f6398d418fabfba6735badffe3747c42b4f; f48b47827245be9eb499527e578bce9f3f2e26ef179fa2331717f1a25a774484,Retained referrer record; Literal link,,,Added
https://da.gd/OAU4q,,OAU4q,,Short-link reference,da.gd,S0bb03faf09437f7c1dda,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://uoft.me/maagentxyz99999+,shortlinks.csv#S0bb03faf09437f7c1dda,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1f7d28b6a2b7afef1afe3d388e9172d09914381bb695abf1147349544e683090; 97b92937ec6d98a5dd625a9ade81e29a4872f3e3c06cf304801d9b441f5d9eb8; 9b7ff47a9228e5e455c92b814b4c44112257086069e312168c009219ea980a40; e51f577a5e10cc9017da3541f5497e297ed70da3fcbcf386da4132ba2ebc10d5,Retained referrer record; Literal link,,,Added
https://da.gd/HRCKkv,,HRCKkv,,Short-link reference,da.gd,S0c259f4dedc6164ae689,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S0c259f4dedc6164ae689,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2a74e26d88b741082cf091a1ada48ed3e84457638795ec177e525d74f41c35de,Retained referrer record; Literal link,,,Added
https://da.gd/SEC-GOV-co,,SEC-GOV-co,,Short-link reference,da.gd,S0f6972a0503c039c3ec7,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S0f6972a0503c039c3ec7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,628c349be3eba6f082263d6850efad41fc93e54413b373d341da129815faf6ec; bae8c32b497fb8a77d6cad4950ccd7c25e6f3a0716237d9ded5e5a3b7c0390e5; eac278ad678414e2592a2181e95b97c78b134c7d3bc000c281dd2605c90687a5,Retained referrer record; Literal link,,,Added
https://da.gd/Ayg,,Ayg,,Short-link reference,da.gd,S1141548152255d5f7647,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://uoft.me/maagentxyz99999+,shortlinks.csv#S1141548152255d5f7647,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0304249727a9c8d2528153e63a015827b7c8d3020ec3e2a05a3df403f24b1660; 1c26fa346b814926f176654fc6aa8301741907392dc8cc69ba0ca7a1514353bb; 32983f94f86c3b92e1008c1bbbb5ee5849e1ad4f86be5016a4288843be1a2d76; 66229f08834b3d0ee1ae0d3f58f04e868dc0615535f58639802b49c6b97e1f9e; 6829b8274f1738639a2d82b9aac4f0b76a36da68b6b376bd0d96f543cc876648; 6bcf7a210620ac92c0df72171ed1c293a8f87d0b218b62201457cd86a20b43d3; 7a8b891654a950caf45ba1b6d7c39171dbe9b46af2dd3f9377b6b302f012e2ab; 7b09e38581d2fe10d7002cd5476a1212cd51c6e0500c51aa9f3d6a798bb6e2f5; 7e3e72f685ecc425d22664f75dfdac484740e4b7813c9099a583f5d8e2a2dda8; a4774f3c5f1b0a817534a2de69029c0120880f04dcfda6693f0774c6b3b23543; a6ba375b76a6d51b823682ea5e0745613ef676de8c0b191a96e2da1dd56dba5a; c63c2fcfbef0a89bbc9e570a5ab25933cb644244f1fed3ed92c3b2616260de47; c7636097b19da94f2450af72c22b744b728fa88fe1b6f99d2796d11875ee4777; d32cc1cda2b4b960823e15ff85757081162d2a0294a1217fd3b03c49db993290; e32c69606246a53c82c6d95d39124441c7c0915ccd5eda76f64e601651157e88,Retained referrer record; Literal link,,,Added
https://da.gd/1OAe5D,,1OAe5D,,Short-link reference,da.gd,S14c3b18e3d28602d6112,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S14c3b18e3d28602d6112,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b7079d89d395413a154c31eddd432f4fed8a5db0e0afdd7612fc976d44c52767,Retained referrer record; Literal link,,,Added
https://da.gd/n3a2M,,n3a2M,,Short-link reference,da.gd,S158ff2a7b49bea80e2e2,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://goto.unm.edu/yourls-infos.php?id=7t6-o; https://uoft.me/maagentxyz99999+,shortlinks.csv#S158ff2a7b49bea80e2e2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,20efd0cde86bbcbb2279fe610f20eaf5108a4d2eddddb62f669f01cd4e217eb8; 26a270364a45971165966ff5fb2961e47553b3d87fa0a3d2e87498e96304927c; 346aa3a908e88ba998205fb95266f652c5487e20bf773a850635b41033060468; 3c31dd7377ea1ee2594cba116b9603888b61e76752d479a0adc463498eda5403; 428d0a6c44503e3bc5bae4c6532b9322cd69fc2ce3838a8ab76f647a6353906c; 7828abab0a9d1e23cd7555309de7f5e6cffb6de6404e572d884fb5e08d0b9db1; 7e1de11be2401ebe8dfdedcf47ff973260d5ba3654eb7f9c42697feba29fcf1a; 9a2adc0e6deae9235293977d87df67f8b116bde20dcedf26d5644cf865b23c98; aabfeb6006902b6fec2de845f28061ff602be2e41e4233297dcdbffb66495193; b6d003a0010feb4b3c3ca89d09da0a657108407b1f4efa8028f1fadfd1b6405e; c64c76d5b41a797ab2537fb72fe062d6effca1ad267f7af99b21a99baeea0e9e; ce6b073a1accb8d2233a1e0f1c7e96ea8e720301ca581dcc7abcd02a6d1dc184; dee3fc0fd2956fbef5ff9f15d84c537e6c35e99bd8355b04d92395f63bb30fc4; edaffe588a460d77c6730404bed24a17b3703ebcbfd7e2842f0a38633afd760c; f803eccd1b58c1b422d1d3aa0cdb491bf16b04d5a4870742c5225e2e3f5a0b11,Retained referrer record; Literal link,,,Added
https://da.gd/7t3rD4,,7t3rD4,,Short-link reference,da.gd,S15eecfdc9db25b82c7d3,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/erieshop770099+; https://vanderbi.lt/iyg1y+,shortlinks.csv#S15eecfdc9db25b82c7d3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,047ee36386c9932070b6fcc534d13381bcb64443fa9593787518a75383d5c1de; 06932f676cd1f3c08a41f3be8e3341f558a8aae9e0bcb1073716ac7dbf1f50ea; 0c0d67c3021175fd63575bc15c1d797a0b766868b2b16378030296c1bb59f46f; 142f1056f48cffec77e3a7b1de22813a31b2c641860d8c600726506d6d7a51a8; 18a2fbcbdd3630b20c70d78e92b99e531fc01deb8f5c0f9eef2e9384bac63a17; 19a774d5f68e89670fc386dcf55d0b59d7176549f5b2fa6fed9478084f0626f6; 26ae4bb204e74cfff91b8888ab290949bf47751a4a8b4c9c5ec7af2b802905b7; 295029c04fab62062fe94e085332167242c7ab11d0bbb780866b094a60d26355; 2dd7e8b080f8f3cbf22c06e8620cba7343093150215c7e07dd7d3a0562a2c204; 38cc7d2bae577c8762de33e810361b924581391db518468d8658bc8cc802b61e; 3a4e636c883bc074bf60d8587642d7bd4b8f7ebf90cc2bb1aa61a1e947a8eb64; 3e032c6cbcdaa5dbc4659ecd09c2de6afaeb428e9233152d2b76f17005f3b95d; 41d584d4afc52f2849f7d9e5cbd463042e1dd343cd3f1650b5d31d39e4468a04; 41fd39d01dc716109c4b430d81f1bb677ba132fca6cb67295fbe5afae3faea5c; 4a5ec52ca8d2b977962794f936cb44604f7d657718670f203390523bc680bce5; 4b0083622c07df9b259c0c0dcdc5b6d7270d7ab63efe32cd3743674a2cf3812a; 4ec81bae32c6358bef011d570acf79921fc66f6f140b48b184adb49f1027c45a; 516d399fc1c5bc7d09807b25ce450c1db4c308e7bdee04df03642cbbb21c873d; 53398bbdc9f6867e3d52bb222105e4d80a774a1fe6f821a90be3237b9969e763; 5d2083d50466c44cfabb1a9c52105ec7d199d48bf7a7dbc197e0537e04267269; 6409a9e68bb8c6c85d221eb6b50e6bfce7b6f5943385abcd024b02b23fa63892; 64828b73c357d34c5df15a812812d8798fa18fb08a57dbbb26536aa969bf334d; 6973bc8eeb660d3e9aba4af14c52397fda053de6329c404b6d0a84ef49dea97e; 6f43ab38670a7a67725f7a5263e73498d8cf1b1f8f0c9afe94527af0b28cf024; 79b4a98d9559c36944ae192580a841cb2efcf942b4878684eb7a0ecf0a1733a4; 8e1856df3571da2303419b74e2e972abf55b1d297215a6e0e451beabee4f93c3; 9708ff9b00ad2e02d7e56b3e6c0d32ca78249fb4f2c6c2e0b34caa65d5e5a014; 998fabf391d51b3ae1f16d93c1a4483e225fc2939f02a148c30d75604238b5f5; 9b52c7fc7f20915e54929cb0909c38f7a52d0e687c5254e9119fc2b7964e474b; 9c18966a225e4d5485aac8df24c09536c0580a33d42f37194992063d618285ae; 9df54e7c85698a7356578caa80f52572aba34af0ca166392ab02082fe3ca43e9; a2019b1c2e604985cacf0cd26664af9fe5c780fb5d6ff7aec767a1f2133ccf37; ad9ba1755005f4b6575108239fc26fe0e6a7d6926145da0f720abbeb476d2f2d; b664a2681c8db3fbc37fcb6a69b5b53e0d8fe294a59c46e781df6fc5f9a15ad6; c7f1a0215e6751bb4565efcc4b499df53869b9fb814c69318953dc19354c87d6; d3fba04568d7db4015356c69c2f55644e9e0cd396a85e655812b163a1d0b5176; d89c6544112760f68231833428fa211039e13b22b5bb5776d686ab45238d9c70; dbf616e2c8fafb97a6b78e27249b8f2c24e4a6439791f7710171778e36e2ab00; f5703748ccd33b24527f04dbf38d69ea52d046bdcae369f1634278b3c5ecb88d; f6070ed32f4c30d816a1b8a5f6efc7dc178a8cd1c8659eb585113a6152dc3181; f6176808c97c25ceb76b1c9f428d637b9989931a9d973b0e5db647c070ceaedc; fb90400e1cdf0da8582a48882d2b0413ed4a002cda07145076d0ecada13dd7e4,Retained referrer record; Literal link,,,Added
https://da.gd/b4gTM,,b4gTM,,Short-link reference,da.gd,S174a99a12ac83616e228,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S174a99a12ac83616e228,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fb31c1679bb15fcc0629d03453f5fac45a9bd4c81ce255af30e8b04dbe9e6b93,Retained referrer record; Literal link,,,Added
https://da.gd/V5mYOo,,V5mYOo,,Short-link reference,da.gd,S1d3084e3afd7fa4b49bf,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://goto.unm.edu/yourls-infos.php?id=7t6-o,shortlinks.csv#S1d3084e3afd7fa4b49bf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,17810bfaa51ff64c8e946f50904119e6ec87b0e4094c768bb33cbcd80265ee25; 2442aca791074b3ad9a46c07e531568c84a3d559cf6d2ad60bb7b156b54f8187; 3a5cd27795cb38ebf2d287a25672158751f4422ace056857a58020b28516a46f; 53cef224171f28b95da678731b0b4eda13111f7f4f35b04ed32b1d79d50bd639; 6d632d387070d6135d9788cdabbe4dc23692f71ed774478de7fa3872725a0243; 82072a75be676db1eba7d09f86a6049db6e0a209f9ee0d37f97222d5ce08053a; aec12c5abbcb51e89d7151880cec4448d4c1d085813aed4fb9481598f321b96d; f20b0d29dd6e681352037467e57919656ca2b3bb6ee1c2ce4903a34d2dde8103; f89fdfa881af0c4b13b5bfa87f03286f2c058a7494715da031b9254c7908b148; fedc257d8130c3cf61a6ff9574ca074fad2b9d490475a0246bc35a1965819dcf,Retained referrer record; Literal link,,,Added
https://da.gd/Zn4eLN,,Zn4eLN,,Short-link reference,da.gd,S202b195172765eefea41,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S202b195172765eefea41,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,dd869cf991ebfc266810fc08300dc148de580590323918d175540d4e1daea787,Retained referrer record; Literal link,,,Added
https://da.gd/O2v3,,O2v3,,Short-link reference,da.gd,S20f4f2720a3cc06cbcfe,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S20f4f2720a3cc06cbcfe,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,263f786c3070dbff42f195132f22928437decdeb1543d0d75fefe5169cde924e,Retained referrer record; Literal link,,,Added
https://da.gd/MDsecxcybW,,MDsecxcybW,,Short-link reference,da.gd,S21e8bd3c90d422ca5d9e,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S21e8bd3c90d422ca5d9e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,11165846aff96a4528d42a068a22dedd54be5a9384846e1faffcc783739204f8; 65223fd155ae3c4e333514bde8e6d1015d48e152defd8790e736259b41c5efdc; 9f8a5c2eb08035167450396a1addc98c8faf4eb558dad0be723565a761a25079; aeba84374caab26f448f8587f18940a67a924103074a9a275070ce6f35374921,Retained referrer record; Literal link,,,Added
https://da.gd/OiZD,,OiZD,,Short-link reference,da.gd,S25de5802b0a2f368db4b,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/erieshop770099+; https://vanderbi.lt/iyg1y+,shortlinks.csv#S25de5802b0a2f368db4b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0350fb430200a1d932310e246e1f1903c15bcf1dcf040b1ae85961d9075e171e; 1211371a3cd758844e582461be9f80581c144fc0260dca976edc7cd16aaf523b,Retained referrer record; Literal link,,,Added
https://da.gd/NSUyHn,,NSUyHn,,Short-link reference,da.gd,S2745c9702be144ed4f20,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S2745c9702be144ed4f20,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2ddd836ef4df9f20c7453b92561b64e78492b65baea94fea899cb2367ecefe12,Retained referrer record; Literal link,,,Added
https://da.gd/SECgovMapC,,SECgovMapC,,Short-link reference,da.gd,S2ac62cd66e3649b0a466,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S2ac62cd66e3649b0a466,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,32c4f72c9d429fec0377ba425206d32410cd834eb2c66a4d550d6e2d36aec52b; 3323d60a211220d6003aee3bcdc24381cc1acf111ee5c73ea75171d984ac7445; 557a4d84064b28c1f686701febc99b1dd41c647636555809eafcbf5289208563; 88f4c2cf8744e25cf289f22ce7b11a7808b7cc6b664027c04792e3fe4d95a42b,Retained referrer record; Literal link,,,Added
https://da.gd/QzbVc,,QzbVc,,Short-link reference,da.gd,S2e84ab4fbcd9e80766ee,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://goto.unm.edu/yourls-infos.php?id=7t6-o; https://vanderbi.lt/erieshop770099+; https://vanderbi.lt/iyg1y+,shortlinks.csv#S2e84ab4fbcd9e80766ee,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0d650b17961b0775737092dc393c04fb9307b234ce6017b8fde79f30706fbe7a; 1a4bf746d0943e54bbab8085a0aa49e531fff762d9ab378ddb8ade1751454ba5; 327880e91fb86a456a6f8ffadb86ebb455f1dd079a2f9f74561dd0ddd1028c05; 43627ceb9fcd7d520aaaca3f1341a327c91bfb4e3abc84330db7cf9fd52fbca9; 60e22607cba0c4c54487a229c943e7070684540fad0cbbd12340e0c32ceb3e76; 7e482517fd6ee086d6784d0bfcedfbc3d7ac9d64a8d6e860230b3bb48efcd2dc; 838d2442cec4da269cda1d42b3059a4d36adb1d3b104d7dd3ddb8d76b9b4664e; 850da0f6fbd53e2fc9330de511a029c0d85041ca47c0429926d48d3fb7b1f937; d68bcc20d91da7555289f17f9873ce648857c781867082c66775e62b7d7580eb; dc9d227f3cc735a9082526585897aa58117f21d1f429cab93257c219d77e84a5; e49d8b93c18fefbfeaf4c751f50e81e490a47f2b752fbd0cb29c36a0ad2ee23f; e87e72915a7973cd9bde1ce3e8f4e3db2d4d2339ac07ae39e131e64b522a9d96,Retained referrer record; Literal link,,,Added
https://da.gd/DvX4l3,,DvX4l3,,Short-link reference,da.gd,S310d0b4ec783e4f46f04,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S310d0b4ec783e4f46f04,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f2647fe32090f711c0165817d4f00559bc6d7985cbda7083061709c32fb2e1d9,Retained referrer record; Literal link,,,Added
https://da.gd/kaPPU,,kaPPU,,Short-link reference,da.gd,S335ddc9b45734aaad93e,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S335ddc9b45734aaad93e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,06412baac80fe658eeba29026873cb6f7a6951184aa59b422cf43ca8f5131170; 78c5a4e9efb489271993b4114fabf5345fc52abacc4292536eb84577a5c1c18e,Retained referrer record; Literal link,,,Added
https://da.gd/HTMZ4,,HTMZ4,,Short-link reference,da.gd,S34d836d276f014b1b2a7,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S34d836d276f014b1b2a7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,15f5f0b745be54c2d7d0679305c27fc9473ea727920e5d94b7dddd32704d08ee; a855d1b4164a3a502b068b27fc1b437823b524e6a8cb21fef9ba92f5ac966df3,Retained referrer record; Literal link,,,Added
https://da.gd/UWlQY,,UWlQY,,Short-link reference,da.gd,S3a8bc0a2daf52581f12b,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://u.ethz.ch/nB1nv+,shortlinks.csv#S3a8bc0a2daf52581f12b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,aa70026fe36a43feac14ae38b7a69ef456d3a18854a06794812a6be0e5a0e377; e5e59228e9f11d89cf3460270d4dd537fb7341eadcc7d4e1d3ec559b1b229eb2; fe8d9fabda11f59d358bd085ee219bd9cc0a10509a7c96046d52d34705aa3d67,Retained referrer record; Literal link,,,Added
https://da.gd/ceHIx,,ceHIx,,Short-link reference,da.gd,S3aded81e921c2315eed5,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/iyg1y+,shortlinks.csv#S3aded81e921c2315eed5,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c1aaadc02a79277449fb1d7bcc3c9ab6ad9346e21c60633c872b6aada3517d46,Retained referrer record; Literal link,,,Added
https://da.gd/l1EKt,,l1EKt,,Short-link reference,da.gd,S3d457dd6477f87c686c9,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Destination unavailable; references retained,https://vanderbi.lt/erieshop770099+,shortlinks.csv#S3d457dd6477f87c686c9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,333a69d19eabb8cfe283f6ef5525c1127b9498e5ac10b070f1c31720a31772b3; 3735b8cf1a0c139a158eb4f9419a91937582655f78dd91bbfd6016fdd24cb988; 6cfd6505d9c199bdce5e927f27d61ed6ce50e5b30a4b01d1b9aeec8f32e3ca9d; a95e1b03ddc7bf6c2d6f59a96fe392a4fa6a488fb86f3ecef2b9bb32dd1c9c7d; cdf973eac158e2615f2b5c989d9ab682d9ba473da73582698d14eae565d39bb1; fd4ed9b33b95098ee86ce305f2dcc3653eb65366c4a3975e4756b4737a1f8a5a,Retained referrer record; Literal link,,,Added
